,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
280,Florida,Walton,McCain,Obama,Others,19561,7174,404,72.1,26.4,1.5,R,D,O
281,Florida,Washington,McCain,Obama,Others,8178,2863,126,73.2,25.6,1.1,R,D,O
282,Georgia,Appling,McCain,Obama,Others,5085,1846,71,72.6,26.4,1.0,R,D,O
283,Georgia,Atkinson,McCain,Obama,Others,1941,938,28,66.8,32.3,1.0,R,D,O
284,Georgia,Bacon,McCain,Obama,Others,3089,817,36,78.4,20.7,0.9,R,D,O
285,Georgia,Baker,Obama,McCain,Others,846,828,15,50.1,49.0,0.9,D,R,O
286,Georgia,Baldwin,Obama,McCain,Others,8587,7823,154,51.8,47.2,0.9,D,R,O
287,Georgia,Banks,McCain,Obama,Others,5120,1027,102,81.9,16.4,1.6,R,D,O
288,Georgia,Barrow,McCain,Obama,Others,17625,6657,351,71.6,27.0,1.4,R,D,O
289,Georgia,Bartow,McCain,Obama,Others,25976,9962,537,71.8,26.7,1.5,R,D,O
290,Georgia,Ben Hill,McCain,Obama,Others,3417,2590,45,56.5,42.8,0.7,R,D,O
291,Georgia,Berrien,McCain,Obama,Others,4901,1471,81,75.9,22.8,1.3,R,D,O
292,Georgia,Bibb,Obama,McCain,Others,38987,27037,424,58.7,40.7,0.6,D,R,O
293,Georgia,Bleckley,McCain,Obama,Others,3657,1380,47,71.9,27.1,0.9,R,D,O
294,Georgia,Brantley,McCain,Obama,Others,5080,1119,89,80.8,17.8,1.4,R,D,O
