AAPS,20141231,3,85951,7.42
AAPS,20141231,3,164576,7.15
AAPS,20141231,3,9721,7.33
AAPS,20141231,3,148179,7.27
AAPS,20141231,3,107166,7.3
AAPS,20141231,3,148179,7.2
AAPS,20141231,3,3703,7.295
AAPS,20141231,3,81850,7.6
AAPS,20141231,3,164576,7.55
AAPS,20141231,3,47920,7.32
AAPS,20141231,3,59163,7.55
AAPS,20141231,3,9721,7.59
AAPS,20141231,3,107166,7.4
AAPS,20141231,3,113251,7.69
AAPS,20141231,3,59163,7.62
AAPS,20141231,3,85951,7.52
AAPS,20141231,3,105975,7.62
AAPS,20141231,3,87084,7.65
AAPS,20141231,3,85951,7.62
AAPS,20141231,3,113251,7.94
AAPS,20141231,3,47920,7.58
AAPS,20141231,3,81850,7.7
AAPS,20141231,3,113251,7.72
AAPS,20141231,3,164576,7.75
AAPS,20141231,3,59163,7.7
AAPS,20141231,3,148179,7.59
AAPS,20141231,3,107166,7.55
AAPS,20141231,3,9721,7.6
AAPS,20141231,3,85951,7.7
AAPS,20141231,3,81850,7.6
AAPS,20141231,3,105975,7.73
AAPS,20141231,3,59163,7.69
AAPS,20141231,3,9721,7.59
AAPS,20141231,3,148179,7.55
AAPS,20141231,3,59163,7.63
AAPS,20151231,3,105975,8.6
AAPS,20151231,3,107166,8.45
AAPS,20151231,3,107166,8.2
AAPS,20151231,3,105975,8.27
AAPS,20151231,3,135242,8.17
AAPS,20161231,3,109412,9.0
AAPS,20161231,3,109412,7.85
AAPS,20161231,3,113156,7.17
AAPS,20161231,3,82287,7.35
AAPS,20161231,3,105975,7.28
AAPS,20171231,3,56168,10.0
AAPS,20171231,3,109412,7.6
ABBV,20121231,3,9815,5.07
ABBV,20131231,3,113001,3.1
ABBV,20131231,3,91113,3.17
ABBV,20131231,3,91113,3.18
ABBV,20131231,3,73551,3.17
ABBV,20131231,3,91113,3.17
ABBV,20131231,3,91113,3.18
ABBV,20141231,3,40897,3.2
ABBV,20141231,3,91113,3.19
ABBV,20141231,3,113001,3.15
ABBV,20141231,3,49297,3.23
ABBV,20141231,3,40897,3.17
ABBV,20141231,3,171887,3.14
ABBV,20151231,3,171887,4.25
ABBV,20151231,3,149962,4.343
ABBV,20151231,3,135406,4.65
ABBV,20151231,3,84063,4.41
ABBV,20151231,3,44131,4.34
ABBV,20151231,3,9815,4.2
ABBV,20151231,3,91113,4.25
ABBV,20151231,3,49297,4.15
ABBV,20151231,3,83335,4.26
ABBV,20151231,3,163167,4.36
ABBV,20151231,3,135406,4.6
ABBV,20151231,3,119154,4.54
ABBV,20151231,3,4358,4.18
ABBV,20151231,3,84063,4.18
ABBV,20151231,3,119154,4.5
ABBV,20151231,3,163167,4.38
ABBV,20151231,3,4358,4.29
ABBV,20151231,3,163167,4.45
ABBV,20151231,3,40897,4.3
ABBV,20151231,3,135406,4.53
ABBV,20151231,3,83335,4.23
ABBV,20151231,3,4358,4.14
ABBV,20151231,3,171887,4.17
ABBV,20151231,3,84063,4.28
ABBV,20151231,3,107691,4.3
ABBV,20151231,3,91113,4.22
ABBV,20151231,3,44131,4.33
ABBV,20151231,3,83335,4.23
