,surprise_median_fa,surprise_mean_fa,TICKER,year,quarternum,Skew,Kurtosis,delta_return,Y
"('2010', 2)",2.8284271247461943,2.8284271247461943,ORCL,2010,2,0.0,0.33999999999999997,0.05879999999999996,0
"('2010', 3)",2.4041630560342595,2.4041630560342595,ORCL,2010,3,0.0,0.42500000000000004,0.03370000000000006,0
"('2010', 3)",2.4041630560342595,2.4041630560342595,ORCL,2010,3,0.0,0.42500000000000004,0.03370000000000006,0
"('2011', 0)",2.592724864350674,2.592724864350674,ORCL,2011,0,0.0,0.485,0.04919999999999991,0
"('2011', 0)",2.592724864350674,2.592724864350674,ORCL,2011,0,0.0,0.485,0.04919999999999991,0
"('2011', 1)",,,ORCL,2011,1,0.0,0.66,0.05020000000000002,1
"('2011', 2)",1.51185789203691,1.8898223650461379,ORCL,2011,2,0.050213840985121515,0.44,0.01200000000000001,1
"('2011', 2)",1.51185789203691,1.8898223650461379,ORCL,2011,2,0.050213840985121515,0.44,0.01200000000000001,1
"('2011', 2)",1.51185789203691,1.8898223650461379,ORCL,2011,2,0.050213840985121515,0.44,0.01200000000000001,1
"('2011', 3)",,,ORCL,2011,3,0.0,0.53,-0.11329999999999996,1
"('2012', 0)",,,ORCL,2012,0,0.0,0.54,-0.023599999999999954,1
"('2012', 1)",,,ORCL,2012,1,0.0,0.75,0.09860000000000002,1
"('2012', 2)",2.0,2.0,ORCL,2012,2,0.0,0.51,-0.011299999999999977,0
"('2012', 2)",2.0,2.0,ORCL,2012,2,0.0,0.51,-0.011299999999999977,0
"('2012', 2)",2.0,2.0,ORCL,2012,2,0.0,0.51,-0.011299999999999977,0
"('2013', 0)",0.7071067811865466,0.7071067811865466,ORCL,2013,0,0.0,0.5900000000000001,-0.09409999999999996,1
"('2013', 0)",0.7071067811865466,0.7071067811865466,ORCL,2013,0,0.0,0.5900000000000001,-0.09409999999999996,1
"('2013', 2)",1.7677669529663675,1.7677669529663675,ORCL,2013,2,0.0,0.49,-0.005600000000000049,0
"('2013', 2)",1.7677669529663675,1.7677669529663675,ORCL,2013,2,0.0,0.49,-0.005600000000000049,0
"('2014', 0)",,,ORCL,2014,0,0.0,0.69,0.06820000000000004,0
"('2014', 3)",,,ORCL,2014,3,0.0,0.68,0.09260000000000002,1
"('2015', 1)",,,ORCL,2015,1,0.0,0.95,-0.10400000000000009,1
"('2016', 3)",-inf,-inf,ORCL,2016,3,0.0,0.65,-0.053100000000000036,0
"('2016', 3)",-inf,-inf,ORCL,2016,3,0.0,0.65,-0.053100000000000036,0
"('2010', 2)",-inf,-inf,PBCT,2010,2,0.0,0.1,-0.02190000000000003,0
"('2010', 2)",-inf,-inf,PBCT,2010,2,0.0,0.1,-0.02190000000000003,0
"('2010', 3)",,,PBCT,2010,3,0.0,-0.04,-0.03520000000000001,0
"('2011', 1)",-3.5355339059327338,-3.5355339059327338,PBCT,2011,1,0.0,0.165,0.07400000000000007,1
"('2011', 1)",-3.5355339059327338,-3.5355339059327338,PBCT,2011,1,0.0,0.165,0.07400000000000007,1
"('2013', 0)",,,PBCT,2013,0,0.0,0.2,-0.03069999999999995,1
"('2013', 1)",,,PBCT,2013,1,0.0,0.19,0.036799999999999944,0
"('2013', 2)",,,PBCT,2013,2,0.0,0.2,-0.014100000000000001,0
"('2014', 0)",0.0,0.4082482904638654,PBCT,2014,0,0.0083689734975203,0.2,-0.061799999999999966,1
"('2014', 0)",0.0,0.4082482904638654,PBCT,2014,0,0.0083689734975203,0.2,-0.061799999999999966,1
"('2014', 0)",0.0,0.4082482904638654,PBCT,2014,0,0.0083689734975203,0.2,-0.061799999999999966,1
"('2014', 0)",0.0,0.4082482904638654,PBCT,2014,0,0.0083689734975203,0.2,-0.061799999999999966,1
"('2014', 0)",0.0,0.4082482904638654,PBCT,2014,0,0.0083689734975203,0.2,-0.061799999999999966,1
"('2014', 0)",0.0,0.4082482904638654,PBCT,2014,0,0.0083689734975203,0.2,-0.061799999999999966,1
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('2014', 1)",-5.291502622129195,-5.66946709513842,PBCT,2014,1,-0.007173405855017299,0.2,-0.04349999999999998,0
"('1999', 2)",,,PCG,1999,2,0.0,0.59,-0.013499999999999956,0
"('1999', 3)",,,PCG,1999,3,0.0,0.45,-0.06620000000000004,0
"('2000', 2)",,,PCG,2000,2,0.0,0.65,0.09220000000000006,1
"('2000', 3)",,,PCG,2000,3,0.0,0.48,-0.08989999999999998,1
"('2003', 3)",,,PCG,2003,3,0.0,0.71,0.05479999999999996,0
"('2005', 3)",5.515432893255074,5.515432893255074,PCG,2005,3,0.0,0.42500000000000004,-0.034499999999999975,0
"('2005', 3)",5.515432893255074,5.515432893255074,PCG,2005,3,0.0,0.42500000000000004,-0.034499999999999975,0
"('2006', 0)",,,PCG,2006,0,0.0,0.58,0.032399999999999984,0
"('2010', 3)",,,PCG,2010,3,0.0,0.71,-0.021399999999999975,0
"('2013', 0)",,,PCG,2013,0,0.0,0.66,0.03530000000000011,1
"('2013', 1)",,,PCG,2013,1,0.0,0.73,-0.007399999999999962,0
"('2013', 3)",,,PCG,2013,3,0.0,0.53,-0.021700000000000053,0
"('2014', 0)",,,PCG,2014,0,0.0,0.71,0.03180000000000005,0
"('1996', 3)",,,PEP,1996,3,0.0,0.21,0.030399999999999983,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1997', 2)",-1.8708286933869678,-1.737198072430759,PEP,1997,2,0.00717340585501716,0.42,0.01970000000000005,0
"('1998', 3)",,,PEP,1998,3,0.0,0.3,0.07030000000000003,0
"('1999', 2)",,,PEP,1999,2,0.0,0.35,-0.014499999999999957,0
"('1999', 3)",,,PEP,1999,3,0.0,0.33,-0.0019000000000000128,0
"('2000', 0)",,,PEP,2000,0,0.0,0.3,0.00550000000000006,1
"('2003', 0)",,,PEP,2003,0,0.0,0.44,-0.021399999999999975,0
"('2003', 3)",1.0000000000000042,1.0000000000000042,PEP,2003,3,0.0,0.57,0.00990000000000002,0
"('2003', 3)",1.0000000000000042,1.0000000000000042,PEP,2003,3,0.0,0.57,0.00990000000000002,0
"('2003', 3)",1.0000000000000042,1.0000000000000042,PEP,2003,3,0.0,0.57,0.00990000000000002,0
"('2007', 0)",3.5355339059327298,3.5355339059327298,PEP,2007,0,0.0,0.67,0.021300000000000097,0
"('2007', 0)",3.5355339059327298,3.5355339059327298,PEP,2007,0,0.0,0.67,0.021300000000000097,0
"('2010', 0)",,,PEP,2010,0,0.0,0.74,0.018100000000000005,0
"('2010', 1)",-inf,-inf,PEP,2010,1,0.0,1.1,-0.0009000000000000119,0
"('2010', 1)",-inf,-inf,PEP,2010,1,0.0,1.1,-0.0009000000000000119,0
"('2011', 0)",,,PEP,2011,0,0.0,0.73,-0.005199999999999982,0
"('2011', 1)",,,PEP,2011,1,0.0,1.21,0.017800000000000038,0
"('2011', 2)",,,PEP,2011,2,0.0,1.31,-0.04259999999999997,0
"('2012', 2)",,,PEP,2012,2,0.0,1.18,0.032299999999999995,0
"('2013', 0)",,,PEP,2013,0,0.0,0.71,0.04830000000000001,1
"('2013', 2)",,,PEP,2013,2,0.0,1.2,-0.010299999999999976,0
"('2013', 3)",,,PEP,2013,3,0.0,1.08,0.02980000000000005,0
"('2014', 1)",,,PEP,2014,1,0.0,1.24,0.00019999999999997797,0
"('2015', 0)",6.161930521768488,6.161930521768488,PEP,2015,0,0.0,0.815,-0.009000000000000008,0
"('2015', 0)",6.161930521768488,6.161930521768488,PEP,2015,0,0.0,0.815,-0.009000000000000008,0
"('2015', 1)",,,PEP,2015,1,0.0,1.29,-0.006099999999999994,0
"('2016', 0)",,,PEP,2016,0,0.0,0.81,0.038899999999999935,0
"('2001', 3)",,,PVH,2001,3,0.0,0.72,0.012899999999999912,0
"('2005', 2)",3.5355339059327338,3.5355339059327338,PVH,2005,2,0.0,0.38,0.012899999999999912,0
"('2005', 2)",3.5355339059327338,3.5355339059327338,PVH,2005,2,0.0,0.38,0.012899999999999912,0
"('2006', 0)",2.799769575772147,2.384988897879978,PVH,2006,0,-0.06695178798016184,0.32,0.012899999999999912,0
"('2006', 0)",2.799769575772147,2.384988897879978,PVH,2006,0,-0.06695178798016184,0.32,0.012899999999999912,0
"('2006', 0)",2.799769575772147,2.384988897879978,PVH,2006,0,-0.06695178798016184,0.32,0.012899999999999912,0
"('2006', 1)",,,PVH,2006,1,0.0,0.59,0.012899999999999912,0
"('2009', 3)",23.47871376374778,23.47871376374778,PVH,2009,3,0.0,0.87,0.012899999999999912,0
"('2009', 3)",23.47871376374778,23.47871376374778,PVH,2009,3,0.0,0.87,0.012899999999999912,0
"('2009', 3)",23.47871376374778,23.47871376374778,PVH,2009,3,0.0,0.87,0.012899999999999912,0
"('2009', 3)",23.47871376374778,23.47871376374778,PVH,2009,3,0.0,0.87,0.012899999999999912,0
"('2009', 3)",23.47871376374778,23.47871376374778,PVH,2009,3,0.0,0.87,0.012899999999999912,0
"('2009', 3)",23.47871376374778,23.47871376374778,PVH,2009,3,0.0,0.87,0.012899999999999912,0
"('2010', 0)",,,PVH,2010,0,0.0,0.54,0.012899999999999912,0
"('2010', 1)",,,PVH,2010,1,0.0,0.8,0.012899999999999912,0
"('2011', 3)",,,PVH,2011,3,0.0,1.79,0.012899999999999912,1
"('2012', 2)",,,PVH,2012,2,0.0,1.53,0.012899999999999912,0
"('2012', 3)",0.42619968137146164,-0.12430824040001004,PVH,2012,3,-0.518876356846256,2.26,0.012899999999999912,1
"('2012', 3)",0.42619968137146164,-0.12430824040001004,PVH,2012,3,-0.518876356846256,2.26,0.012899999999999912,1
"('2012', 3)",0.42619968137146164,-0.12430824040001004,PVH,2012,3,-0.518876356846256,2.26,0.012899999999999912,1
"('2013', 0)",5.116817192534656,4.690415759823424,PVH,2013,0,-0.05021384098512263,1.48,-0.030000000000000027,1
"('2013', 0)",5.116817192534656,4.690415759823424,PVH,2013,0,-0.05021384098512263,1.48,-0.030000000000000027,1
"('2013', 0)",5.116817192534656,4.690415759823424,PVH,2013,0,-0.05021384098512263,1.48,-0.030000000000000027,1
"('2013', 0)",5.116817192534656,4.690415759823424,PVH,2013,0,-0.05021384098512263,1.48,-0.030000000000000027,1
"('2013', 0)",5.116817192534656,4.690415759823424,PVH,2013,0,-0.05021384098512263,1.48,-0.030000000000000027,1
"('2013', 2)",,,PVH,2013,2,0.0,1.45,-0.07220000000000004,0
"('1997', 2)",,,S,1997,2,0.0,0.77,0.07909999999999995,1
"('1997', 3)",-1.797574192611024,-2.1570890311332285,S,1997,3,-0.3766038073884108,1.135,-0.14559999999999995,1
"('1997', 3)",-1.797574192611024,-2.1570890311332285,S,1997,3,-0.3766038073884108,1.135,-0.14559999999999995,1
"('1997', 3)",-1.797574192611024,-2.1570890311332285,S,1997,3,-0.3766038073884108,1.135,-0.14559999999999995,1
"('1997', 3)",-1.797574192611024,-2.1570890311332285,S,1997,3,-0.3766038073884108,1.135,-0.14559999999999995,1
"('1997', 3)",-1.797574192611024,-2.1570890311332285,S,1997,3,-0.3766038073884108,1.135,-0.14559999999999995,1
"('1997', 3)",-1.797574192611024,-2.1570890311332285,S,1997,3,-0.3766038073884108,1.135,-0.14559999999999995,1
"('1999', 2)",0.5309942440535909,0.9557896392964644,S,1999,2,0.20085536394048606,0.81,-0.030299999999999994,0
"('1999', 2)",0.5309942440535909,0.9557896392964644,S,1999,2,0.20085536394048606,0.81,-0.030299999999999994,0
"('1999', 2)",0.5309942440535909,0.9557896392964644,S,1999,2,0.20085536394048606,0.81,-0.030299999999999994,0
"('1999', 2)",0.5309942440535909,0.9557896392964644,S,1999,2,0.20085536394048606,0.81,-0.030299999999999994,0
"('1999', 3)",,,S,1999,3,0.0,1.5,0.031099999999999905,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 0)",25.822552627653998,25.442529778093235,S,2000,0,-0.11158631330026982,0.47,-0.02729999999999999,0
"('2000', 1)",-8.626702730475902,-8.626702730475902,S,2000,1,0.0,0.9550000000000001,0.05610000000000004,0
"('2000', 1)",-8.626702730475902,-8.626702730475902,S,2000,1,0.0,0.9550000000000001,0.05610000000000004,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 1)",-12.452043930947738,-12.17837263576207,S,2001,1,0.04304043513010463,0.92,-0.0027000000000000357,0
"('2001', 3)",-38.53731957466691,-38.53731957466691,S,2001,3,0.0,1.8900000000000001,0.13890000000000002,0
"('2001', 3)",-38.53731957466691,-38.53731957466691,S,2001,3,0.0,1.8900000000000001,0.13890000000000002,0
"('2003', 2)",0.9942627179989937,1.1461639665821735,S,2003,2,0.27617612541816833,0.54,0.06410000000000005,0
"('2003', 2)",0.9942627179989937,1.1461639665821735,S,2003,2,0.27617612541816833,0.54,0.06410000000000005,0
"('2003', 2)",0.9942627179989937,1.1461639665821735,S,2003,2,0.27617612541816833,0.54,0.06410000000000005,0
"('2003', 2)",0.9942627179989937,1.1461639665821735,S,2003,2,0.27617612541816833,0.54,0.06410000000000005,0
"('2003', 3)",-4.417942084269593,-3.8585103647230294,S,2003,3,1.0745761970815992,2.53,0.06679999999999997,0
"('2003', 3)",-4.417942084269593,-3.8585103647230294,S,2003,3,1.0745761970815992,2.53,0.06679999999999997,0
"('2003', 3)",-4.417942084269593,-3.8585103647230294,S,2003,3,1.0745761970815992,2.53,0.06679999999999997,0
"('2003', 3)",-4.417942084269593,-3.8585103647230294,S,2003,3,1.0745761970815992,2.53,0.06679999999999997,0
"('2003', 3)",-4.417942084269593,-3.8585103647230294,S,2003,3,1.0745761970815992,2.53,0.06679999999999997,0
"('2004', 0)",,,S,2004,0,0.0,-0.12,0.04940000000000011,0
"('2004', 2)",16.263455967290593,16.263455967290593,S,2004,2,0.0,0.01,0.05950000000000011,0
"('2004', 2)",16.263455967290593,16.263455967290593,S,2004,2,0.0,0.01,0.05950000000000011,0
"('1997', 3)",,,SLB,1997,3,0.0,0.385,0.024899999999999922,0
"('1998', 0)",,,SLB,1998,0,0.0,0.335,0.07599999999999985,0
"('1998', 2)",,,SLB,1998,2,0.0,0.35,-0.08289999999999997,1
"('1999', 0)",0.7071067811865471,0.7071067811865471,SLB,1999,0,0.0,0.20500000000000002,0.031300000000000106,0
"('1999', 0)",0.7071067811865471,0.7071067811865471,SLB,1999,0,0.0,0.20500000000000002,0.031300000000000106,0
"('1999', 2)",,,SLB,1999,2,0.0,0.35,0.04709999999999992,0
"('1999', 3)",,,SLB,1999,3,0.0,0.145,0.14159999999999995,1
"('2001', 0)",,,SLB,2001,0,0.0,0.225,0.03699999999999992,0
"('2001', 2)",,,SLB,2001,2,0.0,0.23,-0.1079,1
"('2001', 3)",-0.30265996338319123,-0.3783249542289874,SLB,2001,3,-0.0125534602462801,0.265,-0.05410000000000004,1
"('2001', 3)",-0.30265996338319123,-0.3783249542289874,SLB,2001,3,-0.0125534602462801,0.265,-0.05410000000000004,1
"('2001', 3)",-0.30265996338319123,-0.3783249542289874,SLB,2001,3,-0.0125534602462801,0.265,-0.05410000000000004,1
"('2001', 3)",-0.30265996338319123,-0.3783249542289874,SLB,2001,3,-0.0125534602462801,0.265,-0.05410000000000004,1
"('2002', 1)",,,SLB,2002,1,0.0,0.15,0.0036000000000000476,1
"('2004', 0)",3.5355339059327378,3.5355339059327378,SLB,2004,0,0.0,0.2375,0.02429999999999999,0
"('2004', 0)",3.5355339059327378,3.5355339059327378,SLB,2004,0,0.0,0.2375,0.02429999999999999,0
"('2004', 1)",0.0,-0.11274690420042455,SLB,2004,1,-0.006276730123140189,0.235,-0.09160000000000001,1
"('2004', 1)",0.0,-0.11274690420042455,SLB,2004,1,-0.006276730123140189,0.235,-0.09160000000000001,1
"('2004', 1)",0.0,-0.11274690420042455,SLB,2004,1,-0.006276730123140189,0.235,-0.09160000000000001,1
"('2004', 1)",0.0,-0.11274690420042455,SLB,2004,1,-0.006276730123140189,0.235,-0.09160000000000001,1
"('2005', 3)",,,SLB,2005,3,0.0,0.475,0.1524000000000001,1
"('2006', 0)",-1.9639610121239355,-2.182178902359933,SLB,2006,0,-0.016737946995040876,0.555,0.0013000000000000789,0
"('2006', 0)",-1.9639610121239355,-2.182178902359933,SLB,2006,0,-0.016737946995040876,0.555,0.0013000000000000789,0
"('2006', 0)",-1.9639610121239355,-2.182178902359933,SLB,2006,0,-0.016737946995040876,0.555,0.0013000000000000789,0
"('2006', 3)",-3.5355339059327218,-3.5355339059327218,SLB,2006,3,0.0,0.835,0.056599999999999984,0
"('2006', 3)",-3.5355339059327218,-3.5355339059327218,SLB,2006,3,0.0,0.835,0.056599999999999984,0
"('2010', 1)",-6.187184335382345,-6.187184335382345,SLB,2010,1,0.0,0.69,-0.1351,1
"('2010', 1)",-6.187184335382345,-6.187184335382345,SLB,2010,1,0.0,0.69,-0.1351,1
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2010', 2)",-1.5987458570648363,-1.4601878827858854,SLB,2010,2,0.017407464874841863,0.72,0.0504,0
"('2011', 0)",inf,inf,SLB,2011,0,0.0,0.75,0.07010000000000005,0
"('2011', 0)",inf,inf,SLB,2011,0,0.0,0.75,0.07010000000000005,0
"('2012', 0)",,,SLB,2012,0,0.0,1.03,0.06590000000000007,0
"('2012', 1)",,,SLB,2012,1,0.0,1.1,-0.02429999999999999,1
"('2012', 2)",,,SLB,2012,2,0.0,1.08,0.04410000000000003,0
"('2013', 2)",,,SLB,2013,2,0.0,1.283,0.0018000000000000238,0
"('2014', 0)",,,SLB,2014,0,0.0,1.24,-0.029299999999999993,0
"('2014', 1)",,,SLB,2014,1,0.0,1.47,0.008899999999999908,1
"('2014', 3)",,,SLB,2014,3,0.0,1.55,0.07699999999999996,0
"('2015', 0)",14.849242404917483,14.849242404917483,SLB,2015,0,0.0,1.08,0.06879999999999997,0
"('2015', 0)",14.849242404917483,14.849242404917483,SLB,2015,0,0.0,1.08,0.06879999999999997,0
"('2015', 1)",25.99999999999998,25.999999999999968,SLB,2015,1,-5.574856241654821e-16,0.8,0.02960000000000007,0
"('2015', 1)",25.99999999999998,25.999999999999968,SLB,2015,1,-5.574856241654821e-16,0.8,0.02960000000000007,0
"('2015', 1)",25.99999999999998,25.999999999999968,SLB,2015,1,-5.574856241654821e-16,0.8,0.02960000000000007,0
"('2015', 2)",,,SLB,2015,2,0.0,0.79,-0.0043999999999999595,0
"('2015', 3)",,,SLB,2015,3,0.0,0.56,0.033199999999999896,0
"('2016', 0)",1.7764234361221214,1.942222956826852,SLB,2016,0,0.07029937737916984,0.5,0.14789999999999992,0
"('2016', 0)",1.7764234361221214,1.942222956826852,SLB,2016,0,0.07029937737916984,0.5,0.14789999999999992,0
